market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_order_place_duration,estimated_store_to_consumer_driving_duration
2,2/11/15 19:51,2/11/15 20:46,2716,sandwich,3,4,2805,4,169,1008,46,44,59,251,785
1,2/12/15 17:23,2/12/15 18:33,2716,mediterranean,1,1,799,1,479,479,5,5,4,251,850
2,2/3/15 20:05,2/3/15 20:44,2716,sandwich,3,2,1638,2,479,849,40,37,51,251,441
2,2/12/15 20:15,2/12/15 20:55,2716,sandwich,3,2,1863,2,464,566,55,49,91,251,265
6,2/4/15 19:49,2/4/15 20:29,2716,cafe,3,1,1008,1,849,849,39,39,59,251,633
2,2/11/15 19:51,2/11/15 20:46,2716,sandwich,3,4,2805,4,169,1008,44,44,62,251,785
2,2/11/15 19:51,2/11/15 20:46,2716,sandwich,3,4,2805,4,169,1008,44,43,63,251,785
2,1/21/15 19:16,1/21/15 19:50,2716,sandwich,3,2,1528,2,459,789,34,33,35,251,444
3,2/10/15 18:51,2/10/15 19:29,2716,vegan,4,1,699,1,699,699,19,19,30,251,727
2,1/27/15 19:12,1/27/15 19:52,2716,sandwich,3,2,1188,2,389,799,34,35,41,251,384
2,2/9/15 18:18,2/9/15 19:10,2716,sandwich,3,2,1158,2,389,769,5,4,5,251,454
2,2/9/15 19:38,2/9/15 20:24,2716,sandwich,3,12,9518,4,479,649,37,33,35,251,119
2,1/28/15 21:49,1/28/15 22:14,2716,sandwich,3,4,1796,2,99,479,27,16,16,251,783
2,2/9/15 19:19,2/9/15 19:48,2716,sandwich,3,2,1588,2,479,479,NA,NA,NA,251,169
2,2/4/15 18:37,2/4/15 19:24,2716,sandwich,3,4,1716,4,189,799,13,15,17,251,466
2,1/29/15 19:39,1/29/15 20:20,2716,sandwich,3,12,9038,7,389,799,45,43,64,251,263
2,1/28/15 19:34,1/28/15 20:19,2716,sandwich,3,2,998,2,389,389,49,46,54,251,609
2,2/9/15 20:34,2/9/15 21:08,2716,sandwich,3,2,1007,2,179,699,37,37,44,251,295
2,2/17/15 19:59,2/17/15 20:28,2716,sandwich,3,5,3084,5,389,699,43,34,50,251,208
2,2/16/15 20:02,2/16/15 20:50,2716,sandwich,3,6,4518,4,213,639,41,39,51,251,702
2,2/16/15 18:18,2/16/15 19:04,2716,sandwich,3,1,1008,1,1008,1008,8,8,6,251,637
2,1/21/15 19:35,1/21/15 20:07,2716,sandwich,3,3,1955,3,369,669,36,36,52,251,387
2,2/2/15 19:43,2/2/15 20:35,2716,sandwich,3,1,1008,1,479,479,35,34,44,251,633
2,2/11/15 22:51,2/11/15 23:44,2716,sandwich,3,1,799,1,479,479,19,17,17,251,569
2,1/23/15 3:58,1/23/15 4:47,4251,asian,1,5,5482,4,187,1703,67,62,90,446,380
2,1/23/15 2:26,1/23/15 3:13,4251,asian,1,1,1400,1,1400,1400,98,73,122,446,609
2,2/6/15 2:07,2/6/15 2:47,4251,asian,1,2,2800,2,1400,1400,115,64,92,446,910
2,1/25/15 1:29,1/25/15 2:12,4251,asian,1,1,1400,1,1400,1400,71,93,85,446,637
2,1/25/15 2:54,1/25/15 3:38,4251,asian,1,5,4781,3,449,1533,109,132,147,446,192
2,1/23/15 21:05,1/23/15 22:26,4251,asian,1,1,1400,1,1400,1400,26,29,46,446,704
2,1/29/15 3:10,1/29/15 3:56,4251,asian,1,3,4292,3,1417,1504,90,72,97,446,794
2,2/6/15 2:33,2/6/15 3:15,4251,asian,1,6,6250,6,300,1700,123,66,102,446,468
2,1/27/15 1:48,1/27/15 2:47,4251,asian,1,3,2506,3,235,1465,74,104,93,446,682
2,1/31/15 1:33,1/31/15 2:17,4251,asian,1,2,2400,2,1000,1400,99,80,141,446,673
2,2/7/15 4:50,2/7/15 6:02,4251,asian,1,5,3200,4,150,1400,39,47,66,446,530
2,1/27/15 2:48,1/27/15 3:33,4251,asian,1,4,5100,4,1000,1500,85,114,102,446,490
2,2/10/15 2:19,2/10/15 3:05,4251,asian,1,2,2800,2,1400,1400,80,62,106,446,820
2,2/18/15 1:40,2/18/15 2:30,4251,asian,1,9,10750,8,350,1500,59,58,80,446,739
2,1/31/15 2:25,1/31/15 3:25,4251,asian,1,4,4300,4,200,1500,112,100,207,446,627
2,1/21/15 21:11,1/21/15 21:56,4251,asian,1,8,6750,7,200,1400,28,29,31,446,787
2,1/26/15 20:06,1/26/15 21:06,4251,asian,1,1,1050,1,1050,1050,37,65,51,446,699
2,2/6/15 2:19,2/6/15 3:03,4251,asian,1,5,4850,4,150,1500,118,68,97,446,375
2,1/25/15 2:23,1/25/15 3:20,4251,asian,1,7,9800,6,1200,2300,102,124,132,446,668
2,2/1/15 22:01,2/1/15 23:02,4251,asian,1,4,3300,4,300,1500,42,31,39,446,639
2,2/7/15 3:36,2/7/15 4:29,1148,indian,3,3,3400,3,1000,1400,57,57,113,251,693
2,2/12/15 2:14,2/12/15 2:53,1148,indian,3,3,1700,2,250,1200,61,61,81,251,773
2,2/14/15 3:27,2/14/15 4:10,1148,indian,3,1,1200,1,1200,1200,58,56,114,251,619
2,1/30/15 1:39,1/30/15 2:25,1148,indian,3,3,3400,2,1000,1200,46,42,52,251,766
2,1/28/15 4:02,1/28/15 4:49,1148,indian,3,2,2400,2,1200,1200,45,34,43,251,586
2,2/7/15 2:35,2/7/15 3:21,1148,indian,3,1,1450,1,1200,1200,62,60,101,251,302
2,1/29/15 21:08,1/29/15 21:34,2716,sandwich,3,1,1008,1,479,479,36,33,38,251,448
2,2/12/15 19:25,2/12/15 20:06,2716,sandwich,3,4,1396,4,149,479,40,40,69,251,631
2,1/27/15 17:33,1/27/15 18:08,2716,sandwich,3,2,1817,2,479,479,7,6,6,251,446
2,2/3/15 20:54,2/3/15 21:32,2716,sandwich,3,1,1048,1,479,479,38,39,45,251,379
2,2/10/15 19:36,2/10/15 20:24,2716,NA,NA,9,4781,8,379,779,37,38,68,251,431
2,2/4/15 19:01,2/4/15 19:45,2716,sandwich,3,8,7325,8,479,779,31,28,29,251,610
2,1/25/15 2:00,1/25/15 2:30,4062,barbecue,3,1,1675,1,1675,1675,43,52,57,251,171
2,2/1/15 1:37,2/1/15 2:13,4062,breakfast,5,3,4575,3,725,1975,37,36,43,251,707
2,2/2/15 21:50,2/2/15 22:26,4062,barbecue,3,2,1675,2,250,1425,22,24,33,251,740
2,2/10/15 1:39,2/10/15 2:48,4062,barbecue,3,2,3670,2,1075,2195,38,32,57,251,1194
2,2/9/15 19:43,2/9/15 20:50,4062,barbecue,3,3,2075,3,150,1675,39,32,38,251,607
2,1/27/15 1:48,1/27/15 2:35,4062,barbecue,3,2,1800,2,275,1525,37,40,37,251,453
2,2/13/15 21:20,2/13/15 21:53,4062,barbecue,3,2,1750,2,275,1475,44,43,49,251,756
2,1/25/15 1:21,1/25/15 2:12,4062,barbecue,3,2,3850,2,1875,1975,34,42,39,251,959
2,2/15/15 0:09,2/15/15 0:55,4062,barbecue,1,4,4315,3,395,2475,22,20,21,251,1000
2,1/27/15 0:49,1/27/15 1:34,4062,barbecue,3,1,2894,1,2548,2562,23,33,20,251,741
2,1/31/15 2:32,1/31/15 3:33,4062,barbecue,3,2,3050,2,275,1875,49,41,95,251,722
2,1/25/15 0:29,1/25/15 1:22,4062,barbecue,3,4,4800,4,650,1850,24,32,29,251,503
2,1/27/15 19:58,1/27/15 20:36,4062,barbecue,3,2,2470,2,275,1995,39,36,45,251,681
2,2/7/15 2:06,2/7/15 2:49,4062,barbecue,3,2,4100,1,1850,1850,61,46,86,251,295
2,2/12/15 4:23,2/12/15 4:49,4062,barbecue,3,1,1875,1,1875,1875,40,41,73,251,576
2,2/2/15 20:47,2/2/15 21:21,4062,barbecue,3,1,1076,1,1141,1236,36,34,40,251,661
2,2/7/15 2:59,2/7/15 3:57,4062,barbecue,3,4,3625,3,150,1525,65,63,107,251,582
2,2/3/15 2:56,2/3/15 3:53,4062,barbecue,3,2,3700,1,1850,1850,39,40,69,251,664
3,2/14/15 1:25,2/14/15 2:01,280,mexican,4,4,2275,4,189,998,7,6,10,446,453
3,2/10/15 0:35,2/10/15 1:00,280,mexican,1,5,3662,4,533,920,8,12,8,446,425
3,2/9/15 20:37,2/9/15 21:22,280,mexican,1,4,2906,4,529,879,6,3,5,446,892
3,2/2/15 2:44,2/2/15 4:19,280,mexican,1,4,2176,4,334,669,14,16,29,446,751
3,2/12/15 0:37,2/12/15 1:19,280,mexican,1,6,3844,5,49,879,6,6,7,446,448
3,2/18/15 3:55,2/18/15 4:28,280,mexican,1,2,1698,2,799,849,9,7,8,446,443
3,2/6/15 3:04,2/6/15 3:31,280,mexican,1,3,1277,3,199,679,16,9,8,446,564
3,2/15/15 20:08,2/15/15 20:49,280,mexican,1,2,898,2,199,699,6,5,6,446,362
3,2/3/15 2:53,2/3/15 4:00,280,mexican,1,7,2152,4,35,924,9,8,13,446,508
3,1/23/15 1:28,1/23/15 1:52,280,mexican,1,4,2736,4,419,849,9,8,8,446,413
3,2/9/15 3:44,2/9/15 4:59,280,mexican,1,5,3220,5,299,924,12,13,14,446,330
3,2/10/15 4:06,2/10/15 4:36,280,mexican,1,7,2262,4,35,924,8,6,6,446,526
3,2/15/15 23:30,2/16/15 0:11,280,mexican,1,3,1457,2,329,699,9,9,6,446,169
3,2/18/15 0:03,2/18/15 0:51,280,mexican,1,2,1698,2,699,849,4,3,2,446,257
3,2/5/15 2:34,2/5/15 3:16,280,mexican,1,4,1436,2,189,329,11,12,14,446,508
3,2/16/15 22:13,2/16/15 23:00,280,mexican,1,1,874,1,799,799,4,3,7,446,830
3,2/3/15 1:56,2/3/15 2:36,280,mexican,1,5,2016,5,99,799,10,8,7,446,544
3,2/15/15 1:57,2/15/15 2:51,280,mexican,4,5,1780,5,189,499,16,16,15,446,200
3,2/10/15 2:18,2/10/15 3:07,280,mexican,1,4,1981,3,329,699,9,9,8,446,271
3,2/10/15 3:11,2/10/15 3:42,280,mexican,1,5,1753,2,232,383,13,10,15,446,447
3,2/15/15 23:50,2/16/15 0:53,280,mexican,1,1,799,1,799,799,10,10,9,446,308
6,1/31/15 3:47,1/31/15 4:31,2621,asian,1,3,2600,3,750,1000,NA,NA,NA,446,564
6,1/23/15 2:31,1/23/15 3:25,2621,asian,1,2,1750,2,750,1000,NA,NA,NA,446,478
6,2/14/15 3:49,2/14/15 5:03,2621,asian,1,3,2400,3,700,900,NA,NA,NA,446,421
6,2/4/15 4:11,2/4/15 4:41,2621,asian,1,3,2550,3,750,1000,NA,NA,NA,446,572
6,2/7/15 4:13,2/7/15 4:59,2621,asian,1,3,2600,3,750,1000,NA,NA,NA,446,258
6,2/1/15 3:26,2/1/15 4:10,2621,asian,1,2,1935,2,900,1035,NA,NA,NA,446,276
6,1/31/15 1:03,1/31/15 1:35,2621,asian,1,1,1000,1,1000,1000,NA,NA,NA,446,659
6,2/6/15 2:36,2/6/15 3:06,2621,asian,1,3,1900,3,450,750,NA,NA,NA,446,283
6,2/7/15 2:14,2/7/15 3:02,2621,asian,1,5,3950,4,650,1000,NA,NA,NA,446,561
6,1/30/15 2:54,1/30/15 3:45,2621,asian,1,3,2550,3,750,1000,NA,NA,NA,446,453
6,1/30/15 2:28,1/30/15 3:04,2621,asian,1,2,1600,2,700,900,NA,NA,NA,446,163
6,2/15/15 3:08,2/15/15 4:16,2621,asian,1,3,2400,3,650,1000,NA,NA,NA,446,580
6,2/8/15 3:15,2/8/15 4:27,2621,asian,1,17,10650,11,100,1150,NA,NA,NA,446,163
6,1/30/15 21:27,1/30/15 22:08,2621,asian,1,2,1650,2,750,900,NA,NA,NA,446,308
6,2/7/15 3:58,2/7/15 4:58,2621,asian,1,2,1450,2,650,750,NA,NA,NA,446,360
6,1/24/15 4:19,1/24/15 5:08,2621,asian,1,3,2600,2,750,1000,NA,NA,NA,446,393
1,2/7/15 20:03,2/7/15 20:32,2928,mexican,1,4,1400,1,350,350,18,18,29,446,605
1,2/10/15 4:19,2/10/15 5:03,2928,mexican,1,5,2525,2,350,375,36,39,43,446,879
1,1/25/15 2:01,1/25/15 2:45,2928,mexican,1,11,3375,9,200,475,36,38,59,446,480
1,1/25/15 2:19,1/25/15 3:05,2928,mexican,1,3,1075,3,300,475,42,43,71,446,671
1,1/27/15 5:03,1/27/15 5:41,2928,mexican,1,6,2425,6,300,475,23,20,21,446,600
1,1/28/15 20:49,1/28/15 21:44,2928,mexican,1,5,1650,2,250,350,29,27,28,446,604
1,2/3/15 1:27,2/3/15 2:18,2928,mexican,1,9,3550,7,250,475,21,23,36,446,597
1,2/7/15 22:27,2/7/15 23:29,2928,mexican,1,5,2175,2,350,375,16,18,21,446,879
1,2/13/15 22:28,2/13/15 22:54,2928,mexican,1,5,1750,4,250,475,22,22,26,446,424
6,2/9/15 3:23,2/9/15 5:14,2928,sandwich,1,7,2375,6,200,475,56,58,100,446,375
1,2/4/15 1:58,2/4/15 2:53,2928,mexican,1,3,1075,3,300,475,34,34,36,446,815
1,2/9/15 0:20,2/9/15 0:54,132,fast,4,6,2052,5,75,1049,10,9,9,251,162
1,2/15/15 6:16,2/15/15 6:53,132,fast,4,1,2699,1,2699,2699,12,12,10,251,559
1,1/29/15 4:39,1/29/15 5:04,132,fast,4,4,6993,3,397,4027,21,24,34,251,348
1,1/25/15 2:13,1/25/15 3:07,132,fast,4,2,1998,1,999,999,27,26,30,251,606
1,2/18/15 0:38,2/18/15 1:23,132,fast,4,3,1229,2,265,699,7,7,5,251,540
1,1/27/15 1:50,1/27/15 2:46,132,fast,4,1,2699,1,2699,2699,17,15,11,251,907
1,1/29/15 19:35,1/29/15 20:17,132,fast,4,6,2236,6,169,479,17,13,19,251,584
4,1/25/15 22:05,1/25/15 22:49,132,american,1,1,999,1,999,999,19,8,9,251,744
1,1/28/15 1:14,1/28/15 1:50,132,fast,4,2,1998,1,999,999,6,7,10,251,152
1,2/7/15 2:11,2/7/15 3:10,132,fast,4,4,1302,4,75,699,23,22,18,251,912
1,2/1/15 4:02,2/1/15 4:45,2096,indian,3,3,2440,3,450,1495,43,45,73,251,416
1,2/18/15 3:57,2/18/15 5:24,2096,indian,3,7,5275,4,395,1495,44,44,56,251,483
1,2/2/15 2:31,2/2/15 3:26,2096,indian,3,6,5985,4,200,2295,31,34,79,251,806
1,2/3/15 2:35,2/3/15 3:21,2096,indian,3,5,3540,4,200,1395,39,40,73,251,341
1,1/24/15 22:20,1/24/15 22:48,2096,indian,3,2,2090,2,595,1495,14,17,19,251,550
1,2/15/15 2:25,2/15/15 3:22,2096,indian,3,4,5080,4,595,2095,55,55,73,251,657
2,2/15/15 2:29,2/15/15 3:25,2096,dessert,4,8,8015,8,450,1595,55,55,73,251,700
1,2/3/15 2:45,2/3/15 4:03,2096,indian,3,3,2440,3,450,1495,39,40,80,251,551
1,1/25/15 2:41,1/25/15 3:22,2096,indian,3,5,5340,4,350,2495,50,51,87,251,705
1,1/23/15 3:44,1/23/15 4:07,2096,indian,3,2,1790,2,395,1395,63,61,65,251,399
5,2/5/15 19:40,2/5/15 20:20,5579,sandwich,1,1,1345,1,1095,1095,14,11,13,446,452
5,2/10/15 18:56,2/10/15 19:25,5579,sandwich,1,1,1420,1,1095,1095,8,6,6,446,547
5,2/2/15 21:12,2/2/15 22:02,5579,sandwich,1,2,2225,2,925,975,9,10,12,446,509
5,1/26/15 0:02,1/26/15 0:54,5579,sandwich,1,2,2380,1,995,995,14,16,11,446,883
5,2/14/15 21:32,2/14/15 22:16,5579,sandwich,1,2,2600,2,975,975,15,14,15,446,408
5,2/13/15 19:50,2/13/15 20:27,5579,sandwich,1,3,2990,3,695,995,11,9,15,446,517
5,2/7/15 19:21,2/7/15 19:54,5579,sandwich,1,1,1300,1,975,975,8,8,9,446,350
6,2/7/15 1:39,2/7/15 2:19,6153,italian,1,3,5485,2,1095,2195,NA,NA,NA,446,273
3,1/25/15 2:03,1/25/15 3:45,2009,italian,1,6,6000,5,800,1500,4,4,6,446,1060
3,2/14/15 4:34,2/14/15 5:20,2009,italian,1,3,3850,2,1100,1300,5,5,3,446,321
3,2/10/15 0:49,2/10/15 1:52,2009,italian,1,4,1925,4,275,1100,2,2,2,446,605
3,2/7/15 4:46,2/7/15 5:13,2009,italian,1,1,1300,1,1300,1300,3,3,5,446,202
2,1/25/15 3:43,1/25/15 4:25,2009,smoothie,3,2,4100,2,275,1100,4,4,5,446,312
1,1/28/15 21:32,1/28/15 22:10,2769,american,5,1,995,1,895,895,20,20,28,251,513
1,2/5/15 19:23,2/5/15 20:07,2769,american,5,1,1895,1,895,895,14,10,8,251,929
1,1/28/15 19:45,1/28/15 20:40,2769,american,5,10,9650,9,245,1245,19,19,14,251,854
1,1/27/15 22:45,1/27/15 23:54,2769,american,5,1,995,1,895,895,8,10,10,251,513
1,2/14/15 3:10,2/14/15 4:27,5667,chinese,5,4,2396,4,299,899,32,31,39,446,555
4,1/30/15 4:11,1/30/15 4:47,4753,burger,1,2,2224,2,1029,1195,49,42,50,446,257
4,1/22/15 2:09,1/22/15 2:53,4753,burger,1,3,2678,3,399,1210,70,78,83,446,531
4,2/9/15 2:18,2/9/15 3:11,4753,burger,1,2,1577,2,549,1028,64,60,92,446,341
4,1/23/15 2:22,1/23/15 3:23,4753,burger,1,1,1069,1,1069,1069,71,52,88,446,633
4,2/10/15 23:37,2/11/15 0:44,4753,burger,1,2,2286,2,969,1079,7,9,10,446,825
4,2/10/15 2:43,2/10/15 3:51,4753,burger,1,2,2209,2,1059,1150,61,47,70,446,639
4,2/2/15 21:30,2/2/15 22:29,4753,burger,1,3,2948,2,399,1150,15,16,27,446,433
4,2/7/15 1:40,2/7/15 2:57,4753,burger,1,2,2048,2,699,1150,63,57,113,446,811
4,2/1/15 2:04,2/1/15 3:03,4753,burger,1,3,2709,3,500,1150,67,58,88,446,633
4,2/16/15 0:43,2/16/15 1:23,4753,burger,1,1,699,1,699,699,38,30,47,446,703
4,1/26/15 3:03,1/26/15 3:47,4753,burger,1,3,3489,2,1099,1195,33,51,40,446,722
4,2/1/15 20:23,2/1/15 21:17,4753,burger,1,2,1698,1,699,699,23,23,37,446,620
4,2/9/15 3:27,2/9/15 4:20,4753,burger,1,1,1099,1,1099,1099,65,49,84,446,722
4,1/30/15 19:19,1/30/15 19:50,4753,burger,1,1,1059,1,1059,1059,33,28,39,446,321
4,2/16/15 3:27,2/16/15 4:43,4753,burger,1,4,3277,4,399,1099,58,56,108,446,709
4,2/1/15 0:13,2/1/15 0:45,4753,burger,1,8,5712,2,500,928,18,16,18,446,241
4,2/11/15 2:15,2/11/15 3:08,4753,burger,1,2,2704,2,1195,1210,61,52,72,446,424
4,2/6/15 3:13,2/6/15 3:55,4753,burger,1,2,2390,1,1195,1195,71,41,75,446,681
4,2/13/15 3:26,2/13/15 4:16,4753,burger,1,2,2207,1,1029,1029,72,71,106,446,518
4,2/8/15 0:23,2/8/15 0:56,4753,burger,1,1,1029,1,1029,1029,26,16,18,446,717
4,2/2/15 1:47,2/2/15 3:53,4753,burger,1,3,2727,3,399,1299,44,44,76,446,804
4,2/5/15 1:19,2/5/15 2:55,4753,burger,1,1,1099,1,1099,1099,34,31,36,446,229
4,2/12/15 2:16,2/12/15 2:59,4753,burger,1,2,2298,1,1149,1149,63,49,73,446,501
4,1/29/15 20:37,1/29/15 21:20,4753,burger,1,1,1479,1,1479,1479,37,40,48,446,408
2,2/2/15 20:53,2/2/15 21:28,1148,indian,3,3,3000,3,350,1200,34,32,47,251,645
5,1/29/15 2:06,1/29/15 2:53,1148,seafood,1,2,2400,2,1200,1200,59,44,60,251,962
2,1/24/15 19:54,1/24/15 20:29,1148,indian,3,2,1550,2,350,1200,29,39,31,251,273
2,1/31/15 0:33,1/31/15 1:20,1148,indian,3,1,1746,1,1177,1350,33,17,25,251,601
2,2/14/15 3:09,2/14/15 4:11,1148,indian,3,3,2850,3,450,1200,66,62,127,251,526
2,2/13/15 3:19,2/13/15 4:00,1148,indian,3,2,1500,2,300,1200,73,59,89,251,456
2,2/5/15 20:17,2/5/15 20:47,1148,indian,3,4,2950,4,300,1200,46,44,60,251,426
2,1/30/15 4:28,1/30/15 5:09,1148,indian,3,3,1900,3,350,1200,58,49,53,251,631
2,2/17/15 2:54,2/17/15 3:32,1148,indian,3,3,3600,3,1200,1200,41,39,61,251,456
2,1/28/15 1:20,1/28/15 2:08,1148,indian,3,2,1368,2,0,1200,30,29,32,251,583
2,1/22/15 2:39,1/22/15 3:00,1148,indian,3,1,1200,1,1200,1200,55,52,71,251,209
2,1/26/15 20:07,1/26/15 21:10,1148,indian,3,2,1800,2,800,1000,29,39,48,251,730
2,2/4/15 1:51,2/4/15 2:21,1148,indian,3,6,3500,3,250,1200,43,42,55,251,387
2,1/30/15 4:40,1/30/15 5:23,1148,indian,3,2,1550,2,350,1200,43,42,45,251,284
2,2/16/15 0:22,2/16/15 1:03,1148,indian,3,9,9550,6,350,1200,32,24,27,251,746
2,1/28/15 21:14,1/28/15 21:37,1148,indian,3,4,2400,4,350,1100,42,23,23,251,427
2,1/31/15 21:25,1/31/15 21:47,1148,indian,3,2,1550,2,350,1200,39,31,35,251,605
2,1/24/15 1:42,1/24/15 2:28,1148,indian,3,3,3700,3,1200,1300,49,43,58,251,608
2,2/8/15 3:30,2/8/15 4:10,1148,indian,3,5,5600,4,1000,1200,54,52,102,251,583
2,2/9/15 0:44,2/9/15 1:17,1148,indian,3,3,2550,3,350,1200,28,22,20,251,894
2,1/23/15 3:14,1/23/15 4:00,1148,indian,3,2,2400,2,1200,1200,52,58,81,251,471
2,1/28/15 0:44,1/28/15 1:21,1148,indian,3,2,1550,2,350,1200,14,14,14,251,447
2,1/29/15 3:29,1/29/15 3:55,1148,indian,3,1,1200,1,1200,1200,55,38,55,251,469
2,2/13/15 3:10,2/13/15 3:42,1148,indian,3,4,3128,3,224,1394,78,70,82,251,393
2,1/21/15 19:43,1/21/15 20:31,1148,indian,3,2,1150,2,350,800,36,36,53,251,608
2,1/27/15 2:10,1/27/15 2:36,1148,indian,3,3,3000,2,1000,1000,40,48,45,251,398
2,1/26/15 2:20,1/26/15 2:49,1148,indian,3,2,2400,2,1200,1200,33,43,24,251,528
2,2/2/15 22:12,2/2/15 22:54,1148,indian,3,2,1550,2,350,1200,19,21,31,251,540
2,2/15/15 4:10,2/15/15 4:50,4062,barbecue,3,2,3925,2,1850,1875,44,44,91,251,517
2,2/5/15 19:37,2/5/15 20:17,4062,barbecue,3,7,8540,6,595,1650,44,42,63,251,557
2,1/28/15 21:46,1/28/15 22:22,4062,barbecue,3,6,6425,6,475,1675,27,16,16,251,NA
2,2/14/15 3:55,2/14/15 4:55,4062,barbecue,3,2,4350,2,1675,2475,53,53,110,251,831
2,2/12/15 0:53,2/12/15 1:27,4062,barbecue,3,4,5110,4,395,2195,21,20,21,251,1008
2,2/7/15 1:40,2/7/15 2:22,4062,barbecue,3,1,2425,1,2425,2425,56,44,67,251,541
4,2/16/15 20:52,2/16/15 21:28,4062,mexican,5,2,2125,2,650,1475,36,35,37,251,606
2,2/7/15 1:25,2/7/15 2:06,4062,vietnamese,1,3,2665,3,475,1195,48,37,47,251,639
2,2/13/15 4:00,2/13/15 4:45,4062,barbecue,3,3,3770,3,650,2195,65,60,87,251,554
2,2/3/15 21:26,2/3/15 22:01,4062,barbecue,3,1,2525,1,1525,1525,25,28,36,251,645
2,1/31/15 2:05,1/31/15 3:05,4062,barbecue,3,4,5220,3,395,1875,46,39,93,251,580
2,2/1/15 23:41,2/2/15 0:14,4062,barbecue,3,2,2470,2,275,2195,24,27,27,251,681
2,1/27/15 21:37,1/27/15 21:59,4062,barbecue,3,1,1850,1,1650,1650,22,18,17,251,423
2,1/26/15 0:14,1/26/15 0:48,4062,barbecue,3,2,2150,2,275,1875,30,41,25,251,872
2,2/14/15 3:58,2/14/15 5:10,4062,barbecue,3,2,3920,2,1525,2195,53,53,110,251,891
2,1/26/15 2:33,1/26/15 3:16,4062,barbecue,3,2,4490,2,2095,2195,36,47,32,251,646
2,2/13/15 3:04,2/13/15 3:42,4062,barbecue,3,2,2470,2,275,2195,74,65,98,251,683
2,2/12/15 3:03,2/12/15 4:01,4062,barbecue,3,4,3595,3,563,1770,69,75,101,251,804
2,1/29/15 21:25,1/29/15 21:55,4062,barbecue,3,2,2688,2,305,2159,40,31,26,251,376
2,2/6/15 3:09,2/6/15 3:44,4062,barbecue,3,1,2050,1,1850,1850,68,49,74,251,648
2,2/4/15 2:28,2/4/15 3:18,4062,barbecue,3,1,1850,1,1850,1850,48,47,61,251,639
2,1/25/15 1:29,1/25/15 2:10,4062,barbecue,3,3,3345,3,275,2475,35,42,44,251,612
2,1/24/15 3:26,1/24/15 4:33,4062,barbecue,3,3,4900,3,475,1875,51,52,86,251,692
2,1/28/15 2:16,1/28/15 3:03,4062,barbecue,3,1,2595,1,2195,2195,52,42,62,251,1021
2,2/4/15 1:19,2/4/15 1:55,4062,barbecue,3,1,1875,1,1875,1875,27,27,30,251,687
2,1/28/15 0:56,1/28/15 1:44,4062,barbecue,3,2,4770,2,395,4375,22,22,23,251,210
2,2/2/15 0:27,2/2/15 1:26,4062,barbecue,3,2,4650,2,1875,1875,24,23,36,251,796
2,2/10/15 21:27,2/10/15 22:08,4062,barbecue,3,5,4215,4,275,1425,25,29,41,251,742
6,2/13/15 3:58,2/13/15 4:41,3821,sandwich,3,1,1000,1,1000,1000,NA,NA,NA,251,739
6,2/15/15 5:09,2/15/15 5:48,3821,sandwich,3,2,2100,2,1000,1100,NA,NA,NA,251,549
6,1/29/15 5:17,1/29/15 5:44,3821,sandwich,3,2,1800,2,800,1000,NA,NA,NA,251,488
6,2/6/15 4:20,2/6/15 5:51,3821,sandwich,3,3,1753,3,619,1127,NA,NA,NA,251,488
6,2/14/15 4:38,2/14/15 5:18,3821,sandwich,3,2,2200,2,1100,1100,NA,NA,NA,251,232
6,2/7/15 6:45,2/7/15 7:05,3821,sandwich,3,2,2300,2,1000,1300,NA,NA,NA,251,527
6,2/13/15 3:10,2/13/15 3:52,3821,sandwich,3,1,1100,1,1100,1100,NA,NA,NA,251,450
6,2/6/15 21:48,2/6/15 22:26,3821,sandwich,3,1,800,1,800,800,NA,NA,NA,251,627
6,2/7/15 6:03,2/7/15 6:28,3821,sandwich,3,1,1100,1,1100,1100,NA,NA,NA,251,450
3,1/22/15 0:56,1/22/15 1:24,1788,barbecue,1,1,1900,1,1900,1900,0,0,0,446,225
3,1/25/15 0:40,1/25/15 1:27,1788,barbecue,1,2,3700,2,1200,1900,0,0,0,446,553
3,2/1/15 20:35,2/1/15 21:21,1788,barbecue,1,2,3800,1,1900,1900,0,0,0,446,741
3,2/4/15 3:49,2/4/15 4:24,1788,barbecue,1,5,4000,4,300,1900,0,0,0,446,577
3,1/29/15 21:38,1/29/15 22:16,1788,barbecue,1,2,1449,2,249,1200,0,0,0,446,452
3,1/30/15 19:08,1/30/15 19:42,5788,convenience-store,4,5,1345,2,269,269,4,4,3,251,85
4,2/8/15 20:30,2/8/15 21:18,5788,italian,4,6,1174,3,129,269,4,4,5,251,87
3,1/27/15 5:21,1/27/15 5:52,5788,convenience-store,4,3,1077,3,99,399,5,1,1,251,173
3,1/23/15 17:48,1/23/15 19:21,6115,breakfast,1,3,4475,3,475,2500,NA,NA,NA,446,949
3,1/25/15 19:34,1/25/15 20:35,963,breakfast,1,3,4025,3,1025,1375,18,16,20,446,523
3,2/2/15 18:29,2/2/15 19:49,963,breakfast,1,1,1150,1,1150,1150,12,10,10,446,650
3,2/13/15 19:20,2/13/15 20:11,963,breakfast,1,2,1690,2,445,1195,16,16,30,446,749
